f1,precision,recall,pos_recall,top1_acc,bce,row,R_entropy,R_margin,R_maxprob,agree_final,mean_p,run,prompt_id,seed,variant,sigma,rms,sig_rel,progress
0.0,0.0,0.0,0.0,0.09433962264150944,0.3366009593009949,0,0.09471454471349716,0.08608688414096832,0.3684147596359253,0.8569182389937107,0.14864881336688995,dev-p00-s0,0,0,rmsnorm,0.9976146221160889,0.9969075322151184,0.6607069739114532,0.02
0.0,0.0,0.0,0.0,0.09433962264150944,0.3366512656211853,1,0.09460531920194626,0.0862002968788147,0.36904919147491455,0.8569182389937107,0.14899934828281403,dev-p00-s0,0,0,rmsnorm,0.9971906542778015,0.9964783787727356,0.6597705358835024,0.04
0.0,0.0,0.0,0.0,0.09433962264150944,0.3367377519607544,2,0.09446557611227036,0.08637072145938873,0.36983805894851685,0.8569182389937107,0.14942941069602966,dev-p00-s0,0,0,rmsnorm,0.9966917037963867,0.9959725737571716,0.6586656492429283,0.06
0.0,0.0,0.0,0.0,0.09433962264150944,0.33682939410209656,3,0.0943165123462677,0.08654036372900009,0.37073856592178345,0.8569182389937107,0.1499224752187729,dev-p00-s0,0,0,rmsnorm,0.99610435962677,0.99538654088974,0.6573838931598531,0.08
0.0,0.0,0.0,0.0,0.09433962264150944,0.33691301941871643,4,0.09413667023181915,0.08674459904432297,0.3717578053474426,0.8569182389937107,0.15048988163471222,dev-p00-s0,0,0,rmsnorm,0.9954133629798889,0.9946978092193604,0.6558752825420069,0.1
0.0,0.0,0.0,0.0,0.09433962264150944,0.3370257616043091,5,0.09392986446619034,0.08693808317184448,0.3729570806026459,0.8569182389937107,0.1511683166027069,dev-p00-s0,0,0,rmsnorm,0.9946002960205078,0.9938810467720032,0.6540830797351992,0.12
0.0,0.0,0.0,0.0,0.11320754716981132,0.3371419906616211,6,0.09370100498199463,0.08723468333482742,0.3743617832660675,0.8569182389937107,0.15194569528102875,dev-p00-s0,0,0,rmsnorm,0.993644118309021,0.9929165840148926,0.6519623424118162,0.14
0.0,0.0,0.0,0.0,0.11320754716981132,0.3372448682785034,7,0.09339406341314316,0.08760742098093033,0.3760054111480713,0.8569182389937107,0.15286700427532196,dev-p00-s0,0,0,rmsnorm,0.9925198554992676,0.9917959570884705,0.6494921217181858,0.16
0.0,0.0,0.0,0.0,0.11320754716981132,0.33737173676490784,8,0.09306006878614426,0.0880211815237999,0.37788644433021545,0.8569182389937107,0.15392334759235382,dev-p00-s0,0,0,rmsnorm,0.9911985993385315,0.9904649257659912,0.646549487998983,0.18
0.0,0.0,0.0,0.0,0.11320754716981132,0.33753636479377747,9,0.09266392886638641,0.08849571645259857,0.3800743818283081,0.8569182389937107,0.1551668643951416,dev-p00-s0,0,0,rmsnorm,0.9896462559700012,0.9889228343963623,0.6431283877309035,0.2
